ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnStand	OnWalk	OnRun	OnJump	OnSwim	OnFloat	OnSit	OnKnockedDown	OnKnockedBack	OnKnockedOff	OnHalt	OnAutoFly	OnDeath	OnDash	OnPull	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	BeginValue1C	BeginValue1D	BeginValue2C	BeginValue2D	BeginValue3C	BeginValue3D	BeginValue4C	BeginValue4D	BeginValue5C	BeginValue5D	BeginValue6C	BeginValue6D	BeginValue7C	BeginValue7D	BeginValue8C	BeginValue8D	BeginValue9C	BeginValue9D	BeginValue10C	BeginValue10D	BeginValue11C	BeginValue11D	BeginValue12C	BeginValue12D	BeginValue13C	BeginValue13D	BeginValue14C	BeginValue14D	BeginValue15C	BeginValue15D	ActiveValue1C	ActiveValue1D	ActiveValue2C	ActiveValue2D	EndTimeValue1C	EndTimeValue1D	EndTimeValue2C	EndTimeValue2D	NoCoverRepresent	MaxAccumulateCount	BeginNotRollBackAttrib1	BeginNotRollBackValue1A	BeginNotRollBackValue1B	BeginNotRollBackValue1C	BeginNotRollBackValue1D	BeginNotRollBackAttrib2	BeginNotRollBackValue2A	BeginNotRollBackValue2B	BeginNotRollBackValue2C	BeginNotRollBackValue2D	BeginNotRollBackAttrib3	BeginNotRollBackValue3A	BeginNotRollBackValue3B	BeginNotRollBackValue3C	BeginNotRollBackValue3D	BeginNotRollBackAttrib4	BeginNotRollBackValue4A	BeginNotRollBackValue4B	BeginNotRollBackValue4C	BeginNotRollBackValue4D	BeginNotRollBackAttrib5	BeginNotRollBackValue5A	BeginNotRollBackValue5B	BeginNotRollBackValue5C	BeginNotRollBackValue5D
20073	周深播放音乐CD	88	Normal	Body	0	8717	0	Invalid	1	1	0	1	1	3856	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4294967295	0	0	0	0	Any	Any		0		3856		63	1	3856	1	0	0																																																																	
20074	10亿通宝大回馈-提示	88	Normal	Body	0	20074	0	Invalid	1	1	0	1	1	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4294967295	0	1	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
20092	双人持伞	11	Normal	TopHead	1002	20092	0	Invalid	1	100	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		0	0	1	atMaxJumpCount	-2	0	atMaxRunSpeed	20	0	atExecuteScript	Map/HorseSkill/skill/双人持伞_魔法.lua		atSilenceAll			atDisableSprintFlag																																	atExecuteScript	Map/HorseSkill/skill/双人持伞_每跳.lua												-1	14		0			NotInSprint	Any				16		0	1	16	1	0	1																																																																	
20092	双人持伞	11	Normal	TopHead	1004	20092	0	Invalid	2	100	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		0	0	1	atMaxJumpCount	-2	0	atMaxRunSpeed	20	0	atExecuteScript	Map/HorseSkill/skill/双人持伞_魔法.lua		atSilenceAll			atDisableSprintFlag																																	atExecuteScript	Map/HorseSkill/skill/双人持伞_每跳.lua												-1	14		0			NotInSprint	Any				16		0	1	16	1	0	1																																																																	
20092	双人持伞	11	Normal	TopHead	1003	20092	0	Invalid	3	100	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		0	0	1	atMaxJumpCount	-2	0	atMaxRunSpeed	20	0	atExecuteScript	Map/HorseSkill/skill/双人持伞_魔法.lua		atSilenceAll			atDisableSprintFlag																																	atExecuteScript	Map/HorseSkill/skill/双人持伞_每跳.lua												-1	14		0			NotInSprint	Any				16		0	1	16	1	0	1																																																																	
20092	双人持伞	11	Normal	TopHead	1005	20092	0	Invalid	4	100	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		0	0	1	atMaxJumpCount	-2	0	atMaxRunSpeed	20	0	atExecuteScript	Map/HorseSkill/skill/双人持伞_魔法.lua		atSilenceAll			atDisableSprintFlag																																	atExecuteScript	Map/HorseSkill/skill/双人持伞_每跳.lua												-1	14		0			NotInSprint	Any				16		0	1	16	1	0	1																																																																	
20092	双人持伞	11	Normal	TopHead	0	20092	0	Invalid	5	100	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		0	0	1	atMaxJumpCount	-2	0	atMaxRunSpeed	20	0	atExecuteScript	Map/HorseSkill/skill/双人持伞_魔法.lua		atSilenceAll			atDisableSprintFlag																																	atExecuteScript	Map/HorseSkill/skill/双人持伞_每跳.lua												-1	14		0			NotInSprint	Any				16		0	1	16	1	0	1																																																																	
20100	双人持伞缓存	11	Normal	Body	0	20100	0	Invalid	1	1	0	1	1	480	0	1	0																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any		0		480		63	1	480	1	0	1																																																																	
20177	无界面眩晕	276	Stun	Body	0	20177	0	Invalid	1	1	0	1	1	16	0	1	0																None	Any	Any	Any	0		1	0	0	atHalt																																																										-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
20191	[20191]道具_蝶弄足_迅影	187	Normal	Trample	30323	42	7	Invalid	1	717	0	1	1	240	0	1	0																None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	564	0																																																								-1	3758030846		0			Any	Any				240		63	1	240	1	1	1																																																																	
20192	[20192]道具_蝶弄足_音韵	187	Normal	Trample	10099	1903	0	Invalid	1	192	0	1	1	48	0	1	0																None	Any	Any	Any	0		1	0	1	atImmunity	2		atImmunity	3		atImmunity	4		atImmunity	7		atImmunity	8		atImmunity	11		atKnockedDownRate	-1024		atKnockedBackRate	-1024		atRepulsedRate	-1024		atImmuneSkillMove	1																														-1	3758030846		0			Any	Any				48		63	1	48	1	0	1																																																																	
20252	孤影血量记录	187	Normal	Body	0	9289	0	Invalid	1	1	0	1	1	480	0	1	0																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any		0		480		63	1	480	1	0	1																																																																	
20253	孤影蓝量记录	187	Normal	Body	0	9290	0	Invalid	1	1	0	1	1	480	0	1	0																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any		0		480		63	1	480	1	0	1																																																																	
20254	孤影实际效果	187	Normal	Body	0	9284	0	Invalid	1	1	0	1	1	16	0	1	0																None	Any	Any	Any	0	沙漠风暴/孤影效果触发.lua	1	0	0																																																											-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
20369	长生梦	110	Normal	TopHead	30081	20369	0	Invalid	1	1	0	1	1	16	0	1	0																None	NotFight	NotHorse	Land	0		1	0	1	atMaxJumpCount	-2	0	atExecuteScript	skill/装备/挂件相关/背挂_长生梦_BUFF_魔法.lua		atSkillEventHandler	271		atDisableSprintFlag			atRunSpeedBase	-3																																atExecuteScript	skill/装备/挂件相关/背挂_长生梦_BUFF_跳数.lua												-1	1409286158		0	0		NotInSprint	Any				16		60	1	16	1	0	1																																																																	
20491	[20491]步临刀系易伤	139	Normal	Body	0	20491	0	Invalid	1	1	0	1	1	4	0	0	1																None	Any	Any	Any	0		1	0	0	atPhysicsDamageCoefficient	51																																																									-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1																																																																	
20602	决赛圈高空预警	187	Normal	Body	0	20602	0	Invalid	1	1	0	1	1	16	0	1	0																None	Any	Any	Any	0	沙漠风暴/决赛圈高度判定.lua	1	0	0																																														atExecuteScript	skill/沙漠风暴/决赛圈高度判定.lua												-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
20602	决赛圈高空预警	187	Normal	Body	0	20602	0	Invalid	2	1	1	3	1	16	0	1	0																None	Any	Any	Any	0	沙漠风暴/决赛圈高度判定.lua	1	0	0																																														atCallLunarDamage	784												-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
20807	[20807]盾墙下盾击换图标	139	Normal	Body	0	20807	0	Invalid	1	1	0	1	1	32	0	1	1																None	Any	Any	Any	0		1	0	0	atNoLimitChangeSkillIcon	13047	28616																																																								-1	3758030846		0	0	0	NotInSprint	Any		0		32		63	1	32	1	0	1																																																																	
20812	[20812]铁骨奇穴_慑服_御劲	139	Normal	Body	0	20812	0	Invalid	1	1	0	1	1	128	0	1	1																None	Any	Any	Any	0		1	0	1	atToughnessBaseRate	512																																																									-1	3758030846		0	0	0	Any	Any		0		128		63	1	128	1	1	1																																																																	
20881	攻防boss通用自我循环检测	40	Normal	Body	0	20881	0	Invalid	1	1	0	1	7200	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																														atExecuteScript	Activity/阵营攻防战/skill/攻防boss自我循环检测.lua												-1	3758030846	0	0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
20905	小剧场定身buff	109	Normal	Body	17630	20905	0	Invalid	1	1	0	1	1	16	0	1	0																None	Any	Any	Any	0		1	0	0	atDisableMoveCtrl			atEntrap			atNegativeShield	1		atSilenceAll			atDropDefence	9999999		atGlobalBlock	1	0																																									-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
21108	江逐廻梦释放标记	120	Normal	Body	0	21108	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any				16		63	1	16	1	0	1																																																																	
21117	奶歌切剑持续效果	120	Normal	BossMark	172	21117	0	Invalid	1	1	0	1	6	16	0	1	1																None	Any	Any	Any	0	长歌/套路及子技能/奶歌切剑结束.lua	1	0	0	atNoLimitChangeSkillIcon	29003	29008	atDisableSprintFlag			atDodgeBaseRate	8000		atChangePoseState	7																																			atExecuteScript	skill/长歌/套路及子技能/奶歌切剑持续状态.lua												-1	3758030846		0	0	0	Any	Any				16		63	1	16	1	0	1																																																																	
21138	长歌切剑通用延迟切表现	120	Normal	Body	0	21138	0	Invalid	1	1	0	1	1	4	0	1	0																None	Any	Any	Any	0		1	0	0																																																				atCastSkill	23064	1					-1	3758030846		0	0	0	Any	Any				4		63	1	4	1	0	1																																																																	
21205	青霄可移动标记Buff	120	Normal	Body	0	21205	0	Invalid	1	1	0	1	1	128	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any				128		63	1	128	1	0	1																																																																	
21222	明丹心	120	Normal	TopHead	20307	21222	0	Invalid	1	1	0	1	6	16	0	0	1																None	Any	Any	Any	0		0	0	0																																																											-1	3758030846		0	0	0	Any	Any				16		63	1	16	1	0	1																																																																	
21225	明丹心招式切换Buff	120	Normal	Body	0	21225	0	Invalid	1	1	0	1	8	16	0	1	0																None	Any	Any	Any	0		1	0	0	atNoLimitChangeSkillIcon	29071	29080																																											atExecuteScript	skill/长歌/套路及子技能/明丹心界面计数.lua												-1	3758030846		0	0	0	Any	Any				16		63	1	16	1	0	1																																																																	
21226	天原绝境_橙胖次降攻击	187	Normal	Body	0	21226	0	Invalid	1	1	0	1	1	80	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerPercent	-205		atMagicAttackPowerPercent	-205																																																						-1	3758030846		0	0	0	Any	Any		0		80		63	1	80	1	0	1																																																																	
21308	[21308]割裂大流血标记buff	139	Normal	Body	0	21308	0	Invalid	1	1	0	1	26	16	0	0	1																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
21440	管家dot_商阳指	247	Damage	Body	0	21440	10	Invalid	1	1	0	1	6	48	0	0	0																None	Any	Any	Any	0		1	0	0																																														atCallNeutralDamage	98	0											-1	3758030846		0			Any	Any				1		63	1	48	1	0	1																																																																	
21451	管家dot_蛇影	247	Damage	Body	0	21451	12	Invalid	1	1	0	1	6	32	0	0	1																None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	49												-1	3758030846		0			Any	Any				1		63	1	32	1	0	1																																																																	
21453	管家dot_百足	247	Damage	Body	0	21453	12	Invalid	1	1	0	1	6	48	0	0	1																None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	98												-1	3758030846		0			Any	Any				1		63	1	48	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	1	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	87		atMagicAttackPowerBase	87		atTherapyPowerBase	0		atAllTypeCriticalStrike	58		atPhysicsShieldBase	9		atMagicShield	17		atMaxLifeAdditional	1954																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	2	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	29		atMagicAttackPowerBase	29		atTherapyPowerBase	87		atAllTypeCriticalStrike	83		atPhysicsShieldBase	9		atMagicShield	17		atMaxLifeAdditional	1954																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	3	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	87		atMagicAttackPowerBase	87		atTherapyPowerBase	0		atAllTypeCriticalStrike	73		atPhysicsShieldBase	9		atMagicShield	17		atMaxLifeAdditional	1954																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	4	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	29		atMagicAttackPowerBase	29		atTherapyPowerBase	87		atAllTypeCriticalStrike	68		atPhysicsShieldBase	9		atMagicShield	17		atMaxLifeAdditional	1954																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	5	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	58		atMagicAttackPowerBase	58		atTherapyPowerBase	0		atAllTypeCriticalStrike	53		atPhysicsShieldBase	78		atMagicShield	87		atMaxLifeAdditional	3712																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	6	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	87		atMagicAttackPowerBase	87		atTherapyPowerBase	0		atAllTypeCriticalStrike	63		atPhysicsShieldBase	9		atMagicShield	17		atMaxLifeAdditional	1954																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21460	管家升级属性	247	Normal	Body	0	21460	0	Invalid	7	1	1	30	1	999999	0	1	1																None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	29		atMagicAttackPowerBase	29		atTherapyPowerBase	87		atAllTypeCriticalStrike	63		atPhysicsShieldBase	9		atMagicShield	17		atMaxLifeAdditional	1954																																							-1	4294901759		0	0	0	Any	Any		0		999999		63	1	999999	1	0	1																																																																	
21461	管家增益_春泥	247	Normal	TopHead	10050	122	5	Invalid	1	30	1	8	1	320	0	1	0																None	Any	Any	Any	0		1	0	1	atSkillEventHandler	2110		atGlobalResistPercent	306	0	atBeatBackRate	-1024																																																		1	-1	3757998078		0			Any	Any				320		63	1	320	1	1	1																																																																	
21467	管家凤凰蛊	247	Normal	Body	0	21467	13	Invalid	1	1	0	1	1	28800	0	1	1																None	Any	Any	Any	0		1	1	1																																																											-1	4294967294	520	1			Any	Any				28800		63	1	28800	1	0	1																																																																	
21470	管家增益_圣手	247	Normal	Body	20760	122	0	Invalid	1	45	0	1	1	48	0	1	1																None	Any	Any	Any	0		1	0	1	atGlobalResistPercent	461																																																									-1	3758030846		0	0		Any	Any				48		63	1	48	1	1	1																																																																	
21471	背挂_马扎_监控	110	Normal	Body	0	21471	0	Invalid	1	1	0	1	1	16	0	1	0																None	Any	Any	Any	0		1	0	1	atDisableMoveCtrl			atDisableSprintFlag			atExecuteScript	skill/装备/挂件相关/背挂_马扎_BUFF_魔法.lua																																						atExecuteScript	skill/装备/挂件相关/背挂_马扎_BUFF_每跳.lua												-1	259	8	0	0	0	Any	Any		8		16	1	63	1	16	1	0	1																																																																	
21472	背挂_马扎_NPC监控	110	Normal	Body	0	21472	0	Invalid	1	1	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		1	0	0																																														atExecuteScript	skill/装备/挂件相关/背挂_马扎NPC监控_每跳.lua												-1	259		0	0	0	NotInSprint	Any		0		16	1	0	1	16	1	0	1																																																																	
21632	变徵伤害提高	120	Normal	Body	0	21632	0	Invalid	1	1	1	2	1	480	0	1	1																None	Any	Any	Any	0	长歌/套路及子技能/删除标记判定Buff.lua	1	0	1	atSetTalentRecipe	2799	1																																																							1	-1	3758030846		0	0	0	Any	Any		0		480		63	1	480	1	0	1																																																																	
21634	奶歌羽连续使用增强	120	Normal	Body	0	21634	0	Invalid	1	1	0	1	1	4	0	1	1																None	Any	Any	Any	0		1	0	0	atSetTalentRecipe	2802	1																																																								-1	3758030846		0	0	0	Any	Any				4		63	1	4	1	0	1																																																																	
21634	奶歌羽连续使用增强	120	Normal	Body	0	21634	0	Invalid	2	2	0	1	1	4	0	1	1																None	Any	Any	Any	0		1	0	0	atSetTalentRecipe	2803	1																																																								-1	3758030846		0	0	0	Any	Any				4		63	1	4	1	0	1																																																																	
21744	度人心尝试次数	109	Normal	Body	0	21744	0	Invalid	1	1	0	1	24	57600	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	4294967294		1	0	0	Any	Any		0		57600		63	1	57600	1	0	0																																																																	
21747	记录大徵总跳数	120	Normal	Body	0	21747	0	Invalid	1	1	0	1	1	128	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any				128		63	1	128	1	0	1																																																																	
21747	记录大徵总跳数	120	Normal	Body	0	21747	0	Invalid	2	2	0	1	1	128	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any				128		63	1	128	1	0	1																																																																	
21747	记录大徵总跳数	120	Normal	Body	0	21747	0	Invalid	3	3	0	1	1	640	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		0	0	0	Any	Any				640		63	1	640	1	0	1																																																																	
21761	莫问连续使用羽增强	120	Normal	Body	0	21761	0	Invalid	1	1	0	1	1	200	0	1	1																None	Any	Any	Any	0		1	0	1	atSetTalentRecipe	2848	1																																																								-1	3758030846		0	0	0	Any	Any				200		63	1	200	1	0	1																																																																	
21804	凌云梯_切磋专用	109	Normal	Body	0	21804	0	Invalid	1	1	0	1	1	99999	0	1	0																None	Any	Any	Any	0	世界奇遇/凌云梯/通用切磋buff.lua	1	0	0	atPreDieExecuteScript																																																										-1	4294967295		0	0	0	Any	Any		488		99999		63	1	99999	1	0	1																																																																	
21806	凌云梯_望雪凌霜减速	109	Normal	Trample	40010	21806	0	Invalid	1	1	0	1	5	16	0	1	1																None	Any	Any	Any	0		1	0	1	atMoveSpeedPercent	-306																																																									-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
21810	度人心_伪装	109	Normal	Body	0	21810	0	Invalid	1	1	0	1	1	9600	0	1	0																None	NotFight	NotHorse	Any	0	Quest/世界奇遇/变身监控.lua	1	0	1	atPrinkModel	944		atMaxJumpCount	-2		atDisableSprintFlag			atSilenceAll																																																	-1	1472479390		0			Any	NotInFollow				9600		60	1	9600	1	0	1																																																																	
21818	凌云梯_搬石头	109	Normal	Trample	53898	21818	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0	世界奇遇/凌云梯/搬石头状态.lua	1	0	1	atMoveSpeedPercent	-512		atDisableSprintFlag			atMaxJumpCount	-9																																						atExecuteScript	skill/世界奇遇/凌云梯/搬石头状态.lua												-1	3758030846		0	0	0	Any	Any		0		16		63	1	16	1	0	1																																																																	
21819	凌云梯_搬石头左	109	Normal	Body	0	21819	0	Invalid	1	1	0	1	1	4	0	1	1																None	Any	Any	Any	0		1	0	0																																																				atExecuteScript	skill/世界奇遇/凌云梯/搬石头QTE_buff.lua						-1	3758030846		0	0	0	Any	Any				4		63	1	4	1	0	1																																																																	
21820	凌云梯_搬石头右	109	Normal	Body	0	21820	0	Invalid	1	1	0	1	1	4	0	1	1																None	Any	Any	Any	0		1	0	0																																																				atExecuteScript	skill/世界奇遇/凌云梯/搬石头QTE_buff.lua						-1	3758030846		0	0	0	Any	Any				4		63	1	4	1	0	1																																																																	
21835	凌云梯_拦截楚辞岩	109	Normal	Body	0	21820	0	Invalid	1	1	0	1	1	4	0	1	1																None	Any	Any	Any	0		1	0	0																																																				atExecuteScript	skill/世界奇遇/凌云梯/拦截楚辞岩QTE_buff.lua						-1	3758030846		0	0	0	Any	Any				4		63	1	4	1	0	1																																																																	
21838	凌云梯_禁锢楚辞岩	109	Normal	Body	40022	21838	0	Invalid	1	1	0	1	1	99999	0	1	1																None	Any	Any	Any	0		1	0	1																																																											-1	3758030846		0	0	0	Any	Any		0		99999		63	1	99999	1	0	1																																																																	
21846	凌云梯_尝试次数	109	Normal	Body	0	21846	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0																																																											-1	4294967294		1	0	0	Any	Any		0		16		63	1	16	1	0	0																																																																	
21847	凌云梯_竞技场出来后尝试触发	109	Normal	Body	0	21847	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/世界奇遇/凌云梯/竞技场出来后尝试触发.lua												-1	4294967295		0	0	0	Any	Any		0		16		63	1	16	1	0	0																																																																	
21849	凌云梯_切磋3天Buff	109	Normal	Body	0	21849	0	Invalid	1	1	0	1	1	960	0	1	1																None	Any	Any	Any	0	世界奇遇/凌云梯/切磋3天buff.lua	1	0	0																																																											-1	4294967295		1	0	0	Any	Any		0		960		63	1	960	1	0	1																																																																	
21854	凌云梯_楚辞岩去寻宝等1天	109	Normal	Body	0	21854	0	Invalid	1	1	0	1	1	960	0	1	1																None	Any	Any	Any	0	世界奇遇/凌云梯/等待楚辞岩音讯buff.lua	1	0	0																																																											-1	4294967295		1	0	0	Any	Any		0		960		63	1	960	1	0	1																																																																	
21887	团扇偏色1	110	Normal	TopHead	21887	21887	0	Invalid	1	1	0	1	1	16	0	1	0																None	NotFight	NotHorse	Land	0		1	0	1	atMaxJumpCount	-2		atExecuteScript	skill/装备/挂件相关/挂件_团扇_魔法.lua		atSkillEventHandler	271		atDisableSprintFlag																																				atExecuteScript	skill/装备/挂件相关/挂件_团扇_跳数.lua												-1	1409286158		0	0		NotInSprint	Any				16	1	60	1	16	1	0	1																																																																	
21888	团扇偏色2	110	Normal	TopHead	21888	21888	0	Invalid	1	1	0	1	1	16	0	1	0																None	NotFight	NotHorse	Land	0		1	0	1	atMaxJumpCount	-2		atExecuteScript	skill/装备/挂件相关/挂件_团扇_魔法.lua		atSkillEventHandler	271		atDisableSprintFlag																																				atExecuteScript	skill/装备/挂件相关/挂件_团扇_跳数.lua												-1	1409286158		0	0		NotInSprint	Any				16	1	60	1	16	1	0	1																																																																	
21890	2021_峰值消费送真橙	51	Normal	Body	0	21890	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	Map/充值奖励/skill/商城送真橙延迟计数.lua												-1	4294967294	0	0	1	0	Any	Any		0		160		63	1	160	1	0	1																																																																	
21891	外装185_双羽_监控	110	Normal	Body	0	21891	0	Invalid	1	1	0	1	1	16	0	1	0																None	NotFight	NotHorse	Any	0		1	0	1	atDisableMoveCtrl			atExecuteScript	skill/装备/挂件相关/外装_通用分段_魔法_buff.lua		atDisableSprintFlag																																							atExecuteScript	skill/装备/挂件相关/外装_通用分段_每跳_buff.lua												-1	259		0	0	0	NotInSprint	Any		0		16	1	0	1	16	1	0	1																																																																	
21892	外装185_双羽_二转三	110	Normal	Body	0	21892	0	Invalid	1	1	0	1	1	0	0	1	0																None	NotFight	NotHorse	Any	0		1	0	0	atNoLimitChangeSkillIcon	29757	29758																																																								-1	259		0	0	0	NotInSprint	Any		0		0	1	0	1	0	1	0	1																																																																	
21893	外装185_双羽_三转四	110	Normal	Body	0	21893	0	Invalid	1	1	0	1	1	0	0	1	0																None	NotFight	NotHorse	Any	0		1	0	0	atNoLimitChangeSkillIcon	29758	29759																																																								-1	259		0	0	0	NotInSprint	Any		0		0	1	0	1	0	1	0	1																																																																	
21902	度人心_治疗标记	109	Normal	Body	0	21902	0	Invalid	1	1	0	1	1	57600	0	1	1																None	Any	Any	Any	0		1	0	1																																																											-1	3758030846		0	0	0	Any	Any		0		57600		63	1	57600	1	0	1																																																																	
21928	管家技能_贪魔体换模前	247	Normal	Body	0	21928	0	Invalid	1	1	0	1	1	6	0	1	1																None	Any	Any	Any	0		1	0	1																																																				atCallBuff	21929	1					-1	3758030846		0	0	0	Any	Any				6		63	1	6	1	0	1																																																																	
21929	管家技能_贪魔体实际换模	247	Normal	Trample	0	21929	0	Invalid	1	1	0	1	8	16	0	1	1																None	Any	Any	Any	0		1	0	1	atPrinkModel	30013		atGlobalResistPercent	816		atExecuteScript	skill/家园系统/战斗管家/山寨贪魔体.lua		atRepulsedRate	-1024		atKnockedDownRate	-1024		atMountingRate	1024		atKnockedDownRate	-1024		atImmunity	8		atImmunity	11		atImmunity	2		atImmunity	3		atImmunity	4		atImmunity	6		atImmunity	7		atImmuneSkillMove	1		atExecuteScript	skill/家园系统/战斗管家/战斗管家贪魔体每秒释放嘲讽.lua												-1	3758030846		0	0	0	Any	Any				16		63	1	16	1	0	1																																																																	
21930	管家增益_朝圣言减伤自身	247	Normal	Body	0	21930	0	Invalid	1	1	0	1	1	16	0	1	1																None	Any	Any	Any	0		1	0	1	atGlobalResistPercent	614		atImmunity	2	0	atImmunity	4	0	atImmunity	7	0	atImmunity	8	0	atKnockedDownRate	-1024		atPullRate	-1024		atRepulsedRate	-1024		atImmuneSkillMove	1		atImmunity	5																														-1	1400897666		0	0	0	Any	Any				16		60	1	16	1	1	1																																																																	
